product_name,url,descripcion,country,precio_total,precio_por_cantidad,weight_volume_clean,weight_unit,categorias,alergenos,marcas,tiendas,certificaciones,numero_raciones,nombre_operador,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra
Pipa Calabaza Natural,https://es.openfoodfacts.org/producto/8480000341884/pipa-calabaza-natural-hacendado,Pipas de Calabaza Peladas,,,,150.0,g,"Cucurbitacea seeds, Semillas de calabaza y derivados, Semillas de calabaza, Semillas de calabaza sin cáscara",,Hacendado,Mercadona,Ecoponto amarelo,,,583.0,2415.0,48.0,8.0,3.0,1.6,35.0,0.0,5.5
Queso fundido sandwich,https://es.openfoodfacts.org/producto/8480000503718/queso-fundido-sandwich-hacendado,,,,,200.0,g,lácteos,Leche,Hacendado,Mercadona,Plásticos,,,288.0,1205.0,20.0,14.0,9.9,1.6,17.0,2.655,
Cereales con achicoria,https://es.openfoodfacts.org/producto/8480000111876/cereales-con-achicoria-hacendado,"Extracto soluble de cereales tostados, malta y achicoria",,,,150.0,g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Desayunos, Cereales y patatas, Cereales y derivados, Cereales para el desayuno, Cafés, Bebidas instantáneas, Cafés solubles","Gluten, Malta",Hacendado,Mercadona,"Fuente de fibra alimentaria, Punto Verde, Recicla-amarillo",,,357.0,1512.0,0.0,0.0,80.0,16.0,4.9,0.16,9.2
Original,https://es.openfoodfacts.org/producto/7622210103673/original-philadelphia,,,,,,,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Quesos, Untables, Untables salados, Grasas para untar, Quesos para untar",Leche,Philadelphia,,Sin gluten,,,250.0,1050.0,24.7,16.3,3.0,2.67,4.0,2.67,0.333
Tostadas sin gluten,https://es.openfoodfacts.org/producto/8480000828392/tostadas-sin-gluten-hacendado,,,,,100.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Cereales y patatas, Panes, Tostadas ligeras crujientes, Pan tostado",Soja,Hacendado,Mercadona,"Sin gluten, Punto Verde",,,387.0,1619.0,2.3,0.4,84.0,0.5,6.7,1.6,1.6
Sabroz arroz integral,https://es.openfoodfacts.org/producto/8410184040747/sabroz-arroz-integral-brillante,Arroz integral,,,,250.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Semillas, Cereales y derivados, Cereales en grano, Arroces, Arroces integrales, Arroces precocidos",,Brillante,Mercadona,"Sin gluten, Sin conservantes, Punto Verde, Sin colorantes",,,168.0,703.0,2.9,0.62,30.0,0.0,4.0,0.411,5.89
Queso Fresco ORIGINAL,https://es.openfoodfacts.org/producto/4056489532866/queso-fresco-original-milbona,,,,,300.0,g,"frischkäsezubereitung, en:lácteos, en:queso-untar, en:الأطعمة-المخمرة, en:جبن, en:منتجات`الألبان",Leche,Milbona,Lidl,Europäische Vegetarier-Union Vegetarisch,,,238.0,996.0,22.5,15.7,3.0,3.0,5.5,0.65,0.0
hamburguesas de berenjenas,https://es.openfoodfacts.org/producto/8480000865106/hamburguesas-de-berenjenas-hacendado,,,,,,,"Meat alternatives, Sándwiches, Carnes vegetales, Preparados vegetales, Hamburguesas, Hamburguesas vegetales","Gluten, Soja",HACENDADO,Mercadona,Punto Verde,,,195.0,816.0,10.7,1.2,12.4,2.1,10.4,1.54,3.8
Palitos frutos secos,https://es.openfoodfacts.org/producto/8480000133724/palitos-frutos-secos-hacendado,,,,,130.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Cereales y patatas, Snacks salados, Snacks dulces, Aperitivos, Frutos de cáscara y derivados, Barritas, Panes, Barritas de frutos de cáscara, Colines, Picos de pan","Gluten, Cacahuetes, Granos de sésamo",Hacendado,,,,,487.0,2037.0,23.4,2.6,54.0,2.7,13.0,3.0,4.3
Barrita Frutos Secos,https://es.openfoodfacts.org/producto/8402001013492/barrita-frutos-secos-hacendado,,,,,,,Barras de cereales,"Gluten, Frutos de cáscara, Soja",Hacendado,Mercadona,Punto Verde,,,472.0,1980.0,32.0,3.2,28.8,8.0,13.6,2.4,
Agua mineral grande,https://es.openfoodfacts.org/producto/8410055150018/agua-mineral-grande-font-vella,Agua mineral natural,,,,1500.0,ml,Low mineral bottled waters,,Font Vella,"OpenCor, Mercadona, Alcampo, Consum","Vegetariano, Vegano, Punto Verde",,,,,,,,,,0.003,
Pan tostado Cereales y semillas,https://es.openfoodfacts.org/producto/8480000822901/pan-tostado-cereales-y-semillas-hacendado,Pan tostado multicereales,,,,550.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde, Pan tostado, Panes de molde con cereales","Gluten, Granos de sésamo",Hacendado,Mercadona,Punto Verde,,,422.0,1772.0,13.0,1.5,57.0,3.8,16.0,1.8,7.8
Edulcorante Adoçante de Mesa à Base de Ciclamato & Sacarina,https://es.openfoodfacts.org/producto/8480000198020/edulcorante-adocante-de-mesa-a-base-de-ciclamato-sacarina-hacendado,Edulcorante de Mesa a Base de Ciclamato y Sacarina,,,,52.0,g,"Endulzantes, Aditivos alimentarios, Sustitutos del azúcar, Edulcorantes artificiales, Ciclamato, Edulcorantes de mesa",,Hacendado,Mercadona,"Punto Verde, Recicla amarillo",,,29.0,117.0,0.0,0.0,2.1,0.0,0.9,12.84,8.3
Tomate frito,https://es.openfoodfacts.org/producto/8410066000074/tomate-frito-orlando,Tomate frito,,,,350.0,g,"Meal sauces, Salsas de tomate, Salsas de tomate frito",,Orlando,"Dia, Ahorramás, Carrefour, El Corte Inglés, Eroski, Alimerka, Amazon, Consum","Sin gluten, Sin conservantes, Carbon Trust, Carbon Trust Reducing CO2, FSC, FSC Mixto, Punto Verde",,,73.0,305.0,3.5,0.4,9.3,6.0,1.1,0.9,1.3
Salchichas estilo frankfurt,https://es.openfoodfacts.org/producto/8480000531414/salchichas-estilo-frankfurt-hacendado,,,,,704.0,g,"Productos a base de carne, Carnes, Embutidos, Salchichas, Salchichas alemanas, Salchichas Frankfurt",,Hacendado,Mercadona,"Sin gluten, Punto Verde",,,201.0,841.0,14.9,4.0,5.2,0.5,11.5,0.006,
Barritas muesli chocolate,https://es.openfoodfacts.org/producto/8480000093493/barritas-muesli-chocolate-hacendado,,,,,138.0,g,"Botanas, Snacks dulces, Barritas, Barritas de cereales, Barritas de cereales con chocolate","Gluten, Leche, Soja",Hacendado,Mercadona,Fuente de fibra alimentaria,,,430.0,1799.0,14.0,6.1,66.0,28.0,6.9,0.078,4.7
Chocolate negro 85% cacao,https://es.openfoodfacts.org/producto/20995553/chocolate-negro-85-cacao-j-d-gross,"Chocolat noir, 85% de cacao",,,,125.0,g,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros",Soja,J.D. Gross,Lidl,"Vegetariano, Comercio justo, Fairtrade International, Sin aromas artificiales, Vegano, Fairtrade cocoa, FSC, FSC Mixto, Max Havelaar",,,600.0,2510.0,48.0,28.0,36.0,12.0,12.0,0.0,16.0
Salsa original,https://es.openfoodfacts.org/producto/8720182382214/salsa-original-ligeresa,,,,,210.0,ml,"Condimentos, Salsas, Mayonesas, Mayonesas ligeras","Huevos, Gluten, Soja",Ligeresa,Consum,"Bajo o sin grasas, Vegetariano, Bajo en grasas, Sin conservantes, Omega-3, Reducido en grasas, 60% menos de grasa, Unión Vegetariana Europea, Unión Vegetariana Europea Vegetariano, Punto Verde, Sin lactosa",,,277.0,1159.0,27.0,4.4,9.0,2.4,0.7,0.99,
Special K Granola con avena Dark chocolate,https://es.openfoodfacts.org/producto/5059319016603/special-k-granola-con-avena-dark-chocolate,"Crujientes granolas de avena, trugo y cebada con chocolate negro",,,,320.0,g,"Crunchy cereal clusters, en:Cereal clusters with chocolate","Gluten, Leche, Soja, Avena",K,Consum,Halal Food Authority,,,469.0,1960.0,17.0,4.0,65.0,13.0,9.3,0.01,9.5
Gelatina 0% sabores,https://es.openfoodfacts.org/producto/8402001009143/gelatina-0-sabores-hacendado,,,,,,,"Postres, Gelatinas",,Hacendado,,"Fuente de fibra alimentaria, Rico en fibra, Sin azúcares añadidos",,,1.0,4.0,0.0,0.0,0.2,0.0,0.0,0.14,
Bebida arroz,https://es.openfoodfacts.org/producto/8480000230478/bebida-arroz-hacendado,,,,,1000.0,ml,"Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de arroz, Bebidas de arroz naturales",,Hacendado,Mercadona,"FSC, FSC Mixto, Punto Verde, Sin azúcares añadidos",,,38.0,160.0,1.2,0.3,6.4,4.6,0.4,0.14,
Patatas fritas 0% sal,https://es.openfoodfacts.org/producto/8480000053985/patatas-fritas-0-sal-hacendado,,,,,130.0,g,"Chips and fries, Chips fritos, Chips de patatas fritas",,Hacendado,Mercadona,Punto Verde,,,544.0,2269.0,33.0,4.5,51.0,0.5,7.1,0.011,4.8
Refresco Coca-Cola,https://es.openfoodfacts.org/producto/5449000009067/refresco-coca-cola,Bebida refrescante aromatizada,,,,2000.0,ml,"Bebidas y preparaciones de bebidas, Bebidas, Bebidas carbonatadas, Sodas, Bebidas de cola, Bebidas azucaradas",,Coca-Cola,"Mercadona, АТБ Україна, Фора, Thrash (Траш)",Punto Verde,,,42.0,176.0,0.0,,10.6,10.6,0.0,0.015,
Coca-Cola Zero azúcar,https://es.openfoodfacts.org/producto/5449000131843/coca-cola-zero-azucar,Bebida refrescante aromatizada con edulcorantes,,,,2000.0,ml,"Carbonated soft drink without fruit juice without sugar and with artificial sweeteners, en:Bebida de cola light, en:Bebidas, en:Bebidas carbonatadas, en:Bebidas carbonatadas sin jugo de frutas, en:Bebidas de cola, en:Bebidas endulzadas artificialmente, en:Bebidas light, en:Bebidas no alcohólicas, en:Bebidas y preparaciones de bebidas, en:Sodas light",,Coca-Cola,"Casino, Bi1-Auchan FR 77480 Mousseaux-les-Bray, Mercadona, Consum, Carrefour, Alcampo","Bajo o sin azúcar, Contiene una fuente de fenilalanina, Punto Verde, Hecho en Suiza, Sin azúcar, Con edulcorantes, Triman",,,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Aceite de oliva virgen extra,https://es.openfoodfacts.org/producto/8480000047403/aceite-de-oliva-virgen-extra-hacendado,,,,,1000.0,ml,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Grasas vegetales, Productos del olivo, Aceites vegetales, Aceites de oliva, Aceites de oliva virgen extra, Aceites de oliva virgen",,Hacendado,Mercadona,Recicla-amarillo,,,822.0,3442.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0
Pan de molde sin corteza,https://es.openfoodfacts.org/producto/8412600100325/pan-de-molde-sin-corteza-bimbo,,,,,450.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde",Gluten,Bimbo,Dia,Punto Verde,,,229.0,958.0,2.6,0.7,41.0,3.3,9.3,0.91,2.8
Arroz SOS,https://es.openfoodfacts.org/producto/8410830001016/arroz-sos,Arroz categoría I,,,,1000.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Semillas, Cereales y derivados, Cereales en grano, Arroces",,Sos,,Punto Verde,,,351.0,1489.0,1.3,0.4,77.0,0.0,7.3,0.0,1.3
Gran mayonesa,https://es.openfoodfacts.org/producto/8410127050482/gran-mayonesa-hellmann-s,Mayonesa,,,,225.0,ml,"Condimentos, Salsas, Mayonesas","Huevos, Soja",Hellmann's,Consum,"Sin gluten, Vegetariano, Unión Vegetariana Europea, Punto Verde",,,554.0,2315.0,61.0,9.7,2.2,1.4,0.8,1.1,
Maíz dulce,https://es.openfoodfacts.org/producto/8480000167149/maiz-dulce-hacendado,,,,,225.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Comida y bebida vegetal, Conservas, Cereales y patatas, Semillas, Verduras y hortalizas y sus productos, Alimentos de origen vegetal en conserva, Cereales y derivados, Verduras y hortalizas en conserva, Cereales en grano, Cereales en conserva, Maíz, Maíz en conserva, Maíz dulce en conserva",,Hacendado,Mercadona,Punto Verde,,,75.0,314.0,2.3,0.5,9.3,4.7,2.6,0.492,
Galletas tradicionales,https://es.openfoodfacts.org/producto/8480000144232/galletas-tradicionales-hacendado,,,,,600.0,g,"Biscuits and crackers, Galletas, Pastas alimenticias",Leche,Hacendado,Mercadona,Punto Verde,,,448.0,1874.0,15.0,7.0,72.0,26.0,5.0,0.53,2.3
Original,https://es.openfoodfacts.org/producto/8410014477743/original-nocilla,Crema al cacao con avellanas,,,,360.0,g,"Pâtes à tartiner, Cremas a base de avellanas, Cremas de chocolate, Cremas de cacao y avellanas","Leche, Frutos de cáscara, Soja",Nocilla,"Mercadona, Consum","Sin gluten, Punto Verde, Sin aceite de palma",,,546.0,2279.0,32.0,5.9,58.0,56.0,5.0,0.1,3.0
Cacahuete frito con sal,https://es.openfoodfacts.org/producto/8480000348203/cacahuete-frito-con-sal-hacendado,Cacahuete frito con sal,,,,250.0,g,"Salted nuts, Cacahuetes tostados, Cacahuetes salados",Cacahuetes,Hacendado,Mercadona,"Vegetariano, Sin gluten, Vegano, Punto Verde, Fuente de fósforo",,,600.0,2510.0,48.1,5.8,14.0,4.6,23.4,0.807,8.2
Tomate,https://es.openfoodfacts.org/producto/8480000821904/tomate-hacendado,Pan tostado con tomate y orégano,,,,170.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Panes, Pan tostado, Panecillos tostados",Gluten,Hacendado,Mercadona,"Vegetariano, Vegano, Punto Verde",,,522.0,2181.0,30.0,3.4,53.0,5.0,8.6,1.2,3.1
Classic Café Soluble,https://es.openfoodfacts.org/producto/8480000221636/classic-cafe-soluble-hacendado,Café Soluble,,,,200.0,g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Preparaciones de bebidas, Cafés, Bebidas instantáneas, Cafés solubles",,Hacendado,Mercadona,"Punto Verde, Recicla amarillo",,,278.0,1172.0,0.4,0.1,33.0,0.0,25.0,0.29,22.0
Bífidus con cereales y fibras,https://es.openfoodfacts.org/producto/8480000213273/bifidus-con-cereales-y-fibras-hacendado,,,,,500.0,g,"Fermented dairy desserts, Yogures, Yogures bifidus, Yogur de leche de vaca","Gluten, Leche, Frutos de cáscara",Hacendado,,,,,95.0,398.0,2.9,1.8,12.9,11.8,3.7,0.12,1.1
Yosoy Barista,https://es.openfoodfacts.org/producto/8423352106947/yosoy-barista,,,,,,,"Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena",Gluten,yosoy,Consum,"Sin gluten, Kosher, Sin azúcares añadidos, Sin aditivos, Unión Ortodoxa Kosher",,,62.0,259.0,3.2,,6.7,4.7,1.2,,
Queso rallado especial fundir,https://es.openfoodfacts.org/producto/8480000236227/queso-rallado-especial-fundir-hacendado,,,,,,,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Quesos",Leche,Hacendado,,"Sin gluten, Producto pasteurizado, Sin huevo",,,284.0,1190.0,20.0,13.0,7.0,0.5,19.0,1.5,
Margarina con sal,https://es.openfoodfacts.org/producto/8480000603074/margarina-con-sal-hacendado,,,,,500.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Untables, Untables vegetales, Untables salados, Grasas para untar, Grasas vegetales, Margarinas",,Hacendado,,Punto Verde,,,543.0,2272.0,60.0,19.0,0.5,0.5,0.5,1.1,0.0
Zumo naranja,https://es.openfoodfacts.org/producto/8402001014062/zumo-naranja-hacendado,,,,,1000.0,ml,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de naranja, Zumos de naranja con pulpa",,Hacendado,Mercadona,Punto Verde,,,44.0,184.0,0.1,,10.0,10.0,0.6,0.0,0.0
Queso fresco Burgos natural,https://es.openfoodfacts.org/producto/8480000510266/queso-fresco-burgos-natural-hacendado,,,,,375.0,g,"Fermented dairy desserts, en:Fromages blancs - petit suisses and skyr, Petit-suisse, en:Plain fermented dairy desserts, en:Plain Petit-Suisse, en:Plain Petit-Suisse around 9% fat, en:Comidas-fermentadas-lacteos-productos-fermentados-de-la-leche-quesos-quesos-pasteurizados",Leche,Hacendado,MERCADONA  Hacendado,Sin gluten,,,164.0,686.0,11.5,8.1,4.2,4.2,10.9,0.95,0.0
Yogur al estilo griego Stracciatella,https://es.openfoodfacts.org/producto/8480000205711/yogur-al-estilo-griego-stracciatella-hacendado,Yogur con trozos de chocolate al estilo griego,,,,750.0,g,"Fermented dairy desserts, Yogures, Yogures con trozos de chocolate, Yogures estilo griego",Leche,Hacendado,Mercadona,"Sin gluten, Contiene leche, Punto Verde",,,159.0,665.0,9.3,6.4,15.4,15.0,3.4,0.125,
Queso lonchas suave,https://es.openfoodfacts.org/producto/8480000511829/queso-lonchas-suave-hacendado,,,,,,,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Quesos, Quesos en lonchas, Queso fundido","Gluten, Leche",Hacendado,Mercadona,Sin gluten,,,231.0,967.0,15.0,11.1,13.5,5.8,10.5,0.725,
Jamón de Trevélez,https://es.openfoodfacts.org/producto/8437005512030/jamon-de-trevelez-antonio-alvarez,,,,,120.0,g,Carnes  Embutidos  Jamón,,Antonio Álvarez,Mercadona,"Sin gluten, Punto Verde, IGP",,,268.0,1120.0,15.0,5.5,0.0,0.0,33.0,0.0,0.0
Limón exprimido,https://es.openfoodfacts.org/producto/8480000049032/limon-exprimido-hacendado,Limón exprimido,,,,280.0,ml,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumo de limón, Zumos exprimidos no refrigerados","Dióxido de azufre, sulfitos",Hacendado,Mercadona,"Huella de carbono, Punto Verde, Fuente de vitamina C, Recicla-amarillo",,,29.0,125.0,0.0,0.0,7.1,0.01,0.0,1.5,
Choco Gotas Negro,https://es.openfoodfacts.org/producto/8480000125446/choco-gotas-negro-hacendado,Gotas de chocolate para fundir,,,,250.0,g,"Botanas, Postres, Snacks dulces, Cacao y sus productos, Chocolates",,Hacendado,Mercadona,"Sin gluten, Punto Verde",,,501.0,2094.0,25.0,15.0,59.0,55.0,6.0,0.02,7.6
Jamón serrano gran reserva,https://es.openfoodfacts.org/producto/8421395357500/jamon-serrano-gran-reserva-hacendado,,,,,90.0,g,"Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano",,Hacendado,Mercadona,"Sin aditivos, IGP, Especialidad tradicional garantizada",,,261.0,1092.0,13.0,5.0,0.5,0.5,35.0,5.0,0.0
Magnesio + Vitaminas B1 B6 B12 sabor Naranja,https://es.openfoodfacts.org/producto/8480000795946/magnesio-vitaminas-b1-b6-b12-sabor-naranja-deliplus,Complemento alimenticio con magnesio y vitaminas,,,,3.9,g,"Suplementos dietéticos, Vitaminas",,Deliplus,Mercadona,Sin gluten,,,,,,,,,,,
Pan integral sin azucares añadidos,https://es.openfoodfacts.org/producto/4056489287513/pan-integral-sin-azucares-anadidos-lidl,Pan Integral,,,,,,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes integrales",Gluten,LIDL,,,,,233.0,975.0,2.0,0.7,39.0,3.0,10.0,1.2,5.0
Chocolate negro 72% de cacao con almendras enteras,https://es.openfoodfacts.org/producto/8480000290625/chocolate-negro-72-de-cacao-con-almendras-enteras-hacendado,,,,,200.0,g,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros","Frutos de cáscara, Soja",Hacendado,Mercadona,"Sin gluten, Punto Verde",,,578.0,2418.0,44.0,20.0,25.0,21.0,14.0,0.02,13.0
Barritas de galleta rellenas de arándanos,https://es.openfoodfacts.org/producto/8402001013829/barritas-de-galleta-rellenas-de-arandanos-hacendado,Galletas con Relleno Aromatizado de Arándanos y Bañadas con Una Cobertura de Crema Blanca,,,,125.0,g,"Biscuits and crackers, Galletas, Galletas rellenas, en:Biscuit filled with fruit paste",,Hacendado,Mercadona,"Punto Verde, Recicla amarillo, Recicla azul",,,402.0,1697.0,8.0,2.5,76.0,34.0,5.0,0.81,3.0
Pan de molde,https://es.openfoodfacts.org/producto/8412600028568/pan-de-molde-bimbo,,,,,500.0,g,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde","Gluten, Granos de sésamo, Soja",Bimbo,,,,,254.0,1065.0,2.597,0.519,50.13,8.052,8.312,0.0,3.377
Tomate frito sin azúcares añadidos,https://es.openfoodfacts.org/producto/8480000173300/tomate-frito-sin-azucares-anadidos-hacendado,Tomate frito sin azúcares añadidos,,,,560.0,g,"Meal sauces, Salsas de tomate, Salsas de tomate frito, en:groceries",,Hacendado,Mercadona,"Sin gluten, Punto Verde, Sin azúcares añadidos",,,65.0,272.0,3.5,0.3,6.5,4.7,1.5,1.18,
Chocolate negro Arriba 95% cacao,https://es.openfoodfacts.org/producto/20815882/chocolate-negro-arriba-95-cacao-j-d-gross,,,,,125.0,g,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros, Chocolates negros extra finos",,J. D. Gross,Lidl,"fairtrade-cocoa-programme, pt:Ecoponto-azul",,,592.0,2480.0,51.2,31.2,12.8,2.4,12.8,0.03,10.4
Yogur,https://es.openfoodfacts.org/producto/8410500006082/yogur-danone,,,,,500.0,g,"Fermented dairy desserts, Yogures, en:Plain fermented dairy desserts, Yogures naturales",Leche,Danone,,"Sin gluten, Nutriscore, Nutriscore A",,,67.0,281.0,3.5,2.0,5.2,4.3,4.0,0.13,0.0
Jamón cocido extra,https://es.openfoodfacts.org/producto/8410783320813/jamon-cocido-extra-noel,,,,,200.0,g,"Productos a base de carne, Carnes, Embutidos, Jamón, Carne de cerdo y sus productos, Carne de cerdo, Jamón cocido",,Noel,,"Sin gluten, Sin colorantes, Sin lactosa",,,126.0,527.0,5.4,1.9,1.4,0.5,18.0,2.18,
