source,product_name,brand,weight_volume_clean,country,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,score_nutricional
alcampo,ITALPIZZA Pizza congelada de atún y cebolla morada 435 g..,ITALPIZZA,435.0,Italia,207.0,869.0,7.6,2.7,24.0,1.1,10.0,1.0,4.0,100.0
alcampo,ILLY Café molido descafeinado 250 g.,ILLY,250.0,Italia,4.0,16.0,0.06,0.02,0.5,0.01,0.2,0.2,4.0,100.0
alcampo,ARLA Batido chocolate bajo en azúcar y con alto contenido en proteínas 470 ml.,ARLA,500.0,,47.0,201.0,0.6,0.4,4.8,4.6,5.5,0.17,4.0,100.0
alcampo,GO-TAN Salsa de chili picante sriracha GO-TAN 215 ml.,GO-TAN,215.0,"Países Bajos, Holanda",89.0,375.0,1.0,0.3,15.9,14.0,3.1,9.1,4.0,24.0
alcampo,QUAKER Cereales muesli con frutas Cruesli 375 g.,QUAKER,375.0,,440.0,1823.0,14.8,4.1,62.9,18.9,6.3,0.03,4.0,88.2
alcampo,ALHAMBRA ESPECIAL Cerveza pack 12 uds. x 33 cl.,ALHAMBRA,3960.0,España,49.0,206.0,0.0,0.0,4.15,0.3,0.3,0.0,4.0,100.0
alcampo,"SOS Especial para Fideuá nº3, 500 g.",SOS,500.0,,351.0,1489.0,1.0,0.0,34.0,6.0,10.0,1.0,4.0,100.0
alcampo,ALVALLE Salmorejo elaborado con ingredientes 100% naturales y aceite de oliva virgen extra ALVALLE 1 l.,ALVALLE,1000.0,,75.0,311.0,4.9,0.7,6.0,2.8,1.1,0.63,4.0,100.0
alcampo,"DOLCE GUSTO Caféen cápsulas lungo I6,16 uds.",DOLCE,104.0,España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,"TIGER KHAN Salsa soja, baja en sal TIGER KHAN 150 ml",TIGER,150.0,República Popular de China,25.0,107.0,0.0,0.0,4.1,2.5,2.2,12.0,4.0,0.0
alcampo,AUCHAN Leche fermentada proteico natural con 0% materia grasa 4 x 125 g Producto Alcampo.,AUCHAN,500.0,"España, España",46.0,194.0,0.1,0.1,3.2,3.2,8.0,0.1,4.0,100.0
alcampo,EL POZO 1954 Jamón curado cruce Duroc cortado en finas lonchas 80 g.,EL,80.0,Región de Murcia - ESPAÑA,232.0,972.0,12.5,4.6,0.0,0.0,30.0,5.0,4.0,95.0
alcampo,BIRRA MORETTI Cerveza italiana rubia botella 33 cl.,BIRRA,330.0,,42.0,176.0,0.0,0.0,3.0,3.0,0.5,0.0,4.0,100.0
alcampo,AUCHAN Queso Havarti IGP en lonchas 200g,AUCHAN,200.0,"Dinamarca, Dinamarca",422.0,1746.0,38.0,24.0,0.1,0.1,19.0,2.0,4.0,13.299999999999997
alcampo,ESTRELLA DAMM Cerveza pack 12 x 33 cl.,ESTRELLA,3960.0,España,50.0,208.0,0.0,0.0,4.2,0.5,0.4,0.01,4.0,100.0
alcampo,ALCAMPO ECOLÓGICO Vinagre balsámico de Módena IGP ecológico 500 ml.,ALCAMPO,500.0,"Italia, Indicación Geográfica Protegida Aceto Balsamico di Modena. Producto de Italia.",130.0,546.0,0.0,0.0,27.0,27.0,0.8,0.08,4.0,76.0
alcampo,CRISTALLINO Ciabatta (chapata) cristal 100% natural 2 uds. 190 g.,CRISTALLINO,190.0,,235.0,994.0,2.0,0.3,45.0,0.8,8.6,1.3,4.0,100.0
alcampo,"MÁRDEL Galletas de alfajor de chocolate blanco con dulce de leche 150 gr,",MÁRDEL,150.0,"España, Barcelona",415.0,1745.0,16.1,14.8,59.9,55.0,7.6,0.37,4.0,0.0
alcampo,LADRÓN DE MANZANAS Cider de manzanas ácidas y dulces botella 25 cl.,LADRÓN,250.0,,52.0,220.0,0.0,0.0,6.6,6.5,0.0,0.01,4.0,100.0
alcampo,ALVALLE Gazpacho suave sin pepino elaborado con ingredientes 100% naturales ALVALLE 1 l.,ALVALLE,1000.0,,33.0,138.0,1.8,0.3,3.1,2.9,0.9,0.68,4.0,100.0
alcampo,SEVEN UP Zero  Refresco lima-limón pack 2 uds. x 2 l.,SEVEN,4000.0,,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.04,4.0,100.0
alcampo,GOYA Frijoles rojos guisados listos para comer GOYA 425 g.,GOYA,425.0,República Dominicana,120.0,536.0,0.77,0.0,21.5,0.77,7.7,0.85,4.0,100.0
alcampo,"ORBIT Chicles sabor fresa, 46 uds, 64 g.",ORBIT,64.0,,167.0,697.0,0.0,0.0,67.7,0.0,0.0,0.0,4.0,100.0
alcampo,GREIP Mosto sin alcohol tradicional de uva blanco botella 1 l.,GREIP,1000.0,,69.0,292.0,0.0,0.0,17.0,17.0,0.0,0.0,4.0,96.0
alcampo,MONSTER Energy Juice Rio Punch Bebida energética lata 500ml,MONSTER,500.0,,30.0,130.0,0.0,0.0,7.7,7.0,0.0,0.1,4.0,100.0
alcampo,BURGOS de ALBE Queso fresco tradicional BURGOS de ALBE 500 g.,BURGOS,500.0,"España, España",207.0,856.0,16.0,9.0,3.0,2.1,12.0,0.2,4.0,91.0
alcampo,"OQUENDO Natura Café molido natural 100 % Arábica , procedente de agricultura ecológica 250 g.",OQUENDO,250.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,"PATAK'S Salsa de curry, Korma PATAK´S 450 g.",PATAK'S,450.0,"Reino Unido, Reino Unido",146.0,606.0,10.5,5.7,10.8,6.7,1.2,0.7,4.0,97.9
alcampo,CALVO Atún claro en aceite de oliva virgen extra lata de pack de 3 uds. 52 g,CALVO,156.0,España,267.0,1111.0,20.0,3.0,0.0,0.0,21.0,1.0,4.0,100.0
alcampo,MONSTER Energy Bebida energética lata de 500 ml.,MONSTER,500.0,,47.0,201.0,0.0,0.0,12.0,11.0,0.0,0.19,4.0,100.0
alcampo,LATINO Panela en polvo Gourmet 1 kg.,LATINO,1000.0,,362.0,1517.0,0.0,0.0,90.4,90.4,0.0,0.0,4.0,0.0
alcampo,"PATAK'S Salsa de tomate con notas de cilantro y comino, Tikka Masala PATAK´S 450 g.",PATAK'S,450.0,"Reino Unido, Reino Unido",84.0,330.0,4.7,0.8,8.4,4.3,1.4,0.72,4.0,100.0
alcampo,RUFFLES Patatas fritas onduladas con sabor Jamón bolsa de 160 g.,RUFFLES,150.0,,512.0,2136.0,30.0,2.3,51.0,1.0,6.5,1.7,4.0,66.8
alcampo,LA COSTEÑA Frijoles negros refritos LA COSTEÑA lata de 580 g.,LA,580.0,Mexico,80.0,335.0,4.0,0.0,8.0,0.0,3.0,1.02,4.0,100.0
alcampo,"MONASTERIO DE LAS VIÑAS  Vino tinto crianza con D.O.P Cariñena Magnum de 1,5 l.",MONASTERIO,,,87.0,361.0,0.0,0.0,2.6,0.0,0.1,0.0,4.0,100.0
alcampo,"AQUARADE Bebida isotónica de naranja botella de 1,5 l.",AQUARADE,1500.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,LAY'S Artesanas  Patatas fritas artesanas en aceite de oliva en bolsa 140 gr.,LAY'S,140.0,,511.0,2136.0,28.0,3.2,58.0,0.3,5.6,1.7,4.0,70.9
alcampo,ALCAMPO ECOLÓGICO Garbanzos cocidos ecológicos 450 g.,ALCAMPO,450.0,,83.0,347.0,2.0,0.2,9.1,0.0,4.9,0.7,4.0,100.0
alcampo,"AUCHAN Guacamole suave, elaborado con aguacate fresco 500 g. Producto Alcampo",AUCHAN,500.0,,182.0,750.0,17.2,2.4,3.0,1.4,1.5,1.3,4.0,100.0
alcampo,"VIVESOY Bebida de almendras sin azúcar, de cultivo 100% local  de Pascual 6 x 1 l.",VIVESOY,6000.0,"España, España",13.0,55.0,1.1,0.1,0.2,0.1,0.5,0.14,4.0,100.0
alcampo,POMPADOUR Multinfusión duerme bien (mezcla de plantas naturales) 20 uds.,POMPADOUR,44.0,España,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,SAN MIGUEL Cerveza 1 l.,SAN,1000.0,España,49.0,204.0,0.0,0.0,4.1,0.2,0.4,0.0,4.0,100.0
alcampo,AUCHAN Gyozas de verduras 24 uds. 250 g Producto Alcampo.,AUCHAN,250.0,"República Popular de China, China",159.0,666.0,4.7,0.7,21.2,3.7,5.9,0.69,4.0,100.0
alcampo,VIVESOY Original de Pascual Bebida vegetal de soja 6 x 1 l,VIVESOY,6000.0,"España, España",41.0,169.0,1.9,0.3,1.9,1.8,3.5,0.12,4.0,100.0
alcampo,POMPADOUR Infusión de jengibre con limón 20 uds.,POMPADOUR,35.0,España,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,ALCAMPO ECOLÓGICO Cereales muesli con quinoa y con chocolate ecológicos 500 g.,ALCAMPO,500.0,"Francia, .",437.0,1838.0,13.0,5.3,66.0,22.0,9.4,0.06,4.0,81.39999999999999
alcampo,Croissant de mantequilla 4 uds.,,160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,GAROFALO Pasta de sémola de trigo duro ZIiti Rigati nº 70 GAROFALO 500 g.,GAROFALO,500.0,,351.0,1489.0,1.0,0.2,70.0,3.0,14.0,0.01,4.0,100.0
alcampo,PRODUCTO ECONÓMICO ALCAMPO Gelatina de sabores surtidos 6x100 g.,PRODUCTO,600.0,"España, España",71.0,299.0,0.0,0.0,18.0,15.0,0.0,0.19,4.0,100.0
alcampo,SALAKIS Queso feta 150 g.,SALAKIS,150.0,"Grecia, GRECIA",270.0,1129.0,22.5,15.5,0.4,0.4,16.4,2.5,4.0,63.099999999999994
alcampo,PUERTA VIEJA Vino tinto crianza con D.O. Ca. Rioja botella 75 cl.,PUERTA,,,87.0,364.0,0.1,0.1,2.3,0.05,0.2,0.0,4.0,100.0
alcampo,CUCA Atún claro en aceite de oliva virgen extra pack 3 uds. x 67 g.,CUCA,201.0,España,377.0,1561.0,33.0,4.7,0.0,0.0,20.0,0.9,4.0,89.0
alcampo,PEDRO LUIS Tomate triturado selección gourmet 660 g.,PEDRO,660.0,,20.1,85.3,0.5,0.5,4.0,2.8,1.0,0.0,4.0,100.0
alcampo,MAR DE FRADES Vino blanco albariño con D.O. Rías Baixas botella 75 cl.,MAR,,,72.0,300.0,0.0,0.0,0.62,0.12,0.0,0.0,4.0,100.0
alcampo,ACTIVIA Bífidus desnatado (0% materia grasa) con trocitos de lima y limón de Danone 4 x 120 g.,ACTIVIA,500.0,,43.0,181.0,0.1,0.0,6.0,5.7,4.6,0.2,4.0,100.0
alcampo,MONSTER Energy Ultra fiesta Bebida energética con sabor a mango y zero azúcar Lata 500ml,MONSTER,500.0,,3.0,11.0,0.0,0.0,1.3,0.0,0.0,0.2,4.0,100.0
alcampo,ALCAMPO ECOLÓGICO Bebida de arroz ecológica 1 l.,ALCAMPO,1000.0,"Francia, Saint Denis de l´hôtel",36.0,153.0,0.7,0.1,7.4,2.5,0.5,0.05,4.0,100.0
alcampo,RUFFLES Patatas fritas onduladas con sabor a jamón bolsa de 243 g.,RUFFLES,243.0,,512.0,2136.0,30.0,2.3,51.0,1.0,6.5,1.7,4.0,66.8
alcampo,OLD EL PASO Tortillas de trigo wrap OLD EL PASO 370 gr.,OLD,370.0,,324.0,1367.0,7.2,1.8,54.4,1.8,9.5,1.08,4.0,100.0
alcampo,MOSKOVSKAYA Vodka blanco de triple destilación botella de 70 cl.,MOSKOVSKAYA,700.0,,34.0,145.0,0.0,0.0,8.5,8.5,0.0,0.0,4.0,100.0
alcampo,LA ESPAÑOLA Aceite de oliva virgen extra garrafa de 5 l.,LA,5000.0,España,822.0,3381.0,91.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0
alcampo,"RANA Raviolis de pasta fresca al huevo, rellenos de riquísima carne de pollo asado RANA Clásica 250 g.",RANA,250.0,Italia,263.0,1103.0,11.0,5.2,26.0,3.2,13.0,0.92,4.0,100.0
alcampo,PRO ACTIV Materia grasa para untar vegetal 35% con esteroles 225 g.,PRO,225.0,Portugal,315.0,1296.0,35.0,7.6,0.5,0.5,0.5,0.3,4.0,62.2
alcampo,LA CHOUFFE Cerveza de importación Belga 33 cl.,LA,330.0,Bélgica,61.0,255.0,0.0,0.0,3.9,0.0,0.3,0.01,4.0,100.0
alcampo,VALENTINA Salsa negra picante VALENTINA 370 ml,VALENTINA,370.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.0,67.0
alcampo,PEÑASCAL  Vino semiseco rosado de aguja con I.G.P. Vino de la Tierra de Castilla y León botella 75 cl.,PEÑASCAL,,,77.0,323.0,0.1,0.1,4.4,2.2,0.5,0.02,4.0,100.0
alcampo,EL POZO 1954 Pechuga de pavo braseada de origen 100% nacional - Loncha normal 2 a 3 mm,EL,127.5,Región de Murcia - ESPAÑA,74.0,314.0,1.5,0.4,0.7,0.5,14.5,1.8,4.0,100.0
alcampo,LA COSTEÑA Salsa mexicana casera a base de tomates y verduras especial fajitas LA COSTEÑA 250 g.,LA,250.0,Mexico,20.0,85.0,0.0,0.0,4.0,1.0,1.0,2.07,4.0,94.3
alcampo,ALHAMBRA Tradicional Cerveza botella 1 l.,ALHAMBRA,1000.0,España,40.0,168.0,0.0,0.0,34.0,2.0,3.0,0.0,4.0,100.0
alcampo,GOYA Pan de queso 300 g.,GOYA,300.0,Portugal,237.0,995.0,11.0,3.5,29.8,0.5,3.9,1.39,4.0,100.0
alcampo,SCHÄR Panecillos precocinados sin gluten y sin lactosa 6 x 58 g.,SCHÄR,350.0,,243.0,1023.0,4.1,0.9,45.0,1.6,2.9,1.3,4.0,100.0
alcampo,Ensalada rúcula FLORETTE PRIMEROS BROTES 100 g.,,100.0,España,21.0,89.0,0.6,0.2,0.2,0.1,3.0,0.41,4.0,100.0
alcampo,"EL POZO 1954 Corte fresco Jamón cócido sin colorantes, cortado en finas lonchas 120 g.",EL,120.0,Región de Murcia - ESPAÑA,111.0,468.0,3.5,1.2,0.5,0.5,19.4,1.9,4.0,100.0
alcampo,STARBUCKS Bebida de café y proteina (20 g) sabor chocolate 33 cl.,STARBUCKS,330.0,,51.0,215.0,1.1,0.7,4.0,3.8,6.1,0.0,4.0,100.0
alcampo,"DON SIMON Néctar sin azúcar añadido de granada y uva botella de 1,5 l.",DON,1500.0,España,22.0,92.0,0.0,0.0,5.3,5.3,0.1,0.01,4.0,100.0
alcampo,CENTRAL LECHERA ASTURIANA Leche desnatada 0% materia grasa sin lactosa  6 x 1l.,CENTRAL,6000.0,,36.0,151.0,0.1,0.07,4.8,4.8,3.4,0.17,4.0,100.0
alcampo,EXTRÈME de Nestlé Conos de helado de limón y tarta de queso 6 x 110 ml.,EXTRÈME,660.0,,271.0,1139.0,10.0,7.1,41.0,27.0,2.8,0.14,4.0,69.7
alcampo,BITTER KAS Bitter sin alcohol lata 33 cl.,BITTER,330.0,,19.0,82.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,100.0
alcampo,ACTIVIA Bífidus con frutos del bosque de Danone 4 x 120 g.,ACTIVIA,480.0,,86.0,360.0,2.8,1.7,11.6,11.2,3.6,0.1,4.0,100.0
alcampo,PRODUCTO ALCAMPO Pasta spaghetti sin gluten PRODUCTO ALCAMPO 500 g.,PRODUCTO,500.0,,345.0,1466.0,0.8,0.0,79.0,1.0,5.5,0.0,4.0,100.0
alcampo,DORITOS Nachos de maíz con sabor a chilli DORITOS bolsa de 140 g.,DORITOS,150.0,,478.0,2003.0,22.0,2.0,60.0,4.5,6.4,1.1,4.0,88.2
alcampo,FANTA ZERO  Refresco de naranja sin azúcares añadidos botella de 2 l.,FANTA,2000.0,,3.0,14.0,0.0,0.0,0.6,0.6,0.0,0.02,4.0,100.0
alcampo,"PRODUCTO ALCAMPO Cookies (galletas) con sabor a vainilla, elaboradas sin gluten ni lactosa 150 g.",PRODUCTO,150.0,España,505.0,2115.0,24.0,18.0,68.0,28.0,3.0,1.1,4.0,16.5
alcampo,BIA Bulgur integral BIA 400 g.,BIA,400.0,"Italia, Italia",349.0,1474.0,1.8,0.26,65.0,2.4,11.9,0.0,4.0,100.0
alcampo,LA ESPAÑOLA Aceite de oliva intenso botella 1 l.,LA,1000.0,España,822.0,3381.0,91.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0
alcampo,PAULANER Weissbier Cerveza de trigo alemana lata de 500 ml.,PAULANER,500.0,,167.0,47.0,0.0,0.0,2.6,0.0,0.6,0.01,4.0,100.0
alcampo,CALVÉ Mayonesa casera frasco 430 ml.,CALVÉ,430.0,,391.0,1609.0,41.0,4.9,5.1,1.5,0.5,0.73,4.0,58.0
alcampo,CUNE  Vino tinto crianza con D.O. Ca. Rioja botella de 75 cl.,CUNE,,,87.0,363.0,0.1,0.1,2.5,0.06,0.2,0.0,4.0,100.0
alcampo,"ACTIMEL Leche fermentada con Lcasei y con granada, arándanos y extracto de Maca de Danone 6 x 100 g.",ACTIMEL,564.0,,71.0,301.0,1.5,1.0,10.9,10.4,2.9,0.1,4.0,100.0
alcampo,PRODUCTO ALCAMPO Tortilla chips Tex Mex sabor a queso 150 g.,PRODUCTO,150.0,"España, España",495.0,2075.0,23.0,2.9,63.0,2.2,7.0,1.4,4.0,84.5
alcampo,"ACTIMEL Leche fermentada con Lcasei, 0% materia grasa y sabor natural de Danone 6 x 100 g.",ACTIMEL,600.0,España,31.0,130.0,0.4,0.2,4.0,4.0,2.8,0.1,4.0,100.0
alcampo,ARRIACA Cerveza ipa sin alcohol lata 33 cl.,ARRIACA,330.0,España,28.0,117.0,0.0,0.0,6.6,2.9,0.3,0.0,4.0,100.0
alcampo,"EKO Cereales solubles para beber, sin azúcares añadidos ecológico frasco de vidrio de 150 g.",EKO,150.0,Portugal,359.0,1523.0,0.2,0.0,78.6,5.2,6.9,0.18,4.0,100.0
alcampo,DE CECCO Tagliatelle 500 g.,DE,500.0,Italia,351.0,1490.0,1.5,0.3,69.0,3.4,14.0,0.0,4.0,100.0
alcampo,HELLMANN'S Salsa brava 250 ml.,HELLMANN'S,250.0,España,271.0,1135.0,26.0,2.1,7.2,3.6,0.9,1.9,4.0,84.0
alcampo,PRODUCTO ALCAMPO Panela sin refinar (azúcar moreno de caña integral) 500 ml.,PRODUCTO,500.0,"Colombia, Colombia",389.0,1651.0,0.6,0.0,95.0,95.0,0.8,0.0,4.0,0.0
alcampo,MAHOU 5 ESTRELLAS Cervezas pack de 12 latas de 33 cl.,MAHOU,3960.0,España,49.0,205.0,0.0,0.0,3.9,0.1,0.4,0.0,4.0,100.0
alcampo,"TA-TUNG Dim Sum Gyoza de lomo glaseado, listas para calentar y comer 144 g.",TA-TUNG,144.0,,178.0,750.0,4.8,1.1,23.0,1.8,8.9,2.1,4.0,94.0
alcampo,BARILLA Pasta tagliatelle al huevo BARILLA 450 g.,BARILLA,450.0,Italia,367.0,1554.0,4.0,1.0,67.3,3.0,14.0,0.0,4.0,100.0
alcampo,CALVÉ Salsa rosa 225 ml.,CALVÉ,225.0,Polonia,467.0,1952.0,47.0,7.5,10.0,7.2,1.2,1.0,4.0,31.799999999999997
alcampo,POMPADOUR Té verde moruno típico marroquí (con hierbabuena) 20 uds. 35 g.,POMPADOUR,35.0,España,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
alcampo,CALVO Mejillones en escabeche l3 uds. 40 g.,CALVO,120.0,"España, NO Aplica",231.0,957.0,19.0,2.0,0.0,0.0,13.0,1.0,4.0,100.0
alcampo,PRODUCTO ALCAMPO Penne rigate Tavola in Italia,PRODUCTO,500.0,,348.0,1476.0,1.1,0.1,71.0,3.5,12.0,0.01,4.0,100.0
alcampo,MONSTER Energy Ultra golden pineapple Bebida energética sin azúcar y con sabor a piña lata 500 ml.,MONSTER,500.0,,2.0,9.0,0.0,0.0,1.1,0.0,0.0,0.11,4.0,100.0
alcampo,BUDWEISER Cerveza lata de 33 cl,BUDWEISER,330.0,Reino Unido,39.0,162.0,0.0,0.0,2.9,0.1,0.4,0.0,4.0,100.0
alcampo,GO-TAN Fideos de arroz GO-TAN 250 g.,GO-TAN,250.0,"Países Bajos, Holanda",361.0,1510.0,1.0,0.3,80.6,0.0,7.6,0.06,4.0,100.0
alcampo,KAS Refresco de limón lata de 33 cl.,KAS,330.0,,21.0,89.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,100.0
alcampo,MONSTER Energy Juiced Monarch Bebida energética con ligero sabor a nectarina y melocotón lata de 500ml,MONSTER,500.0,,44.0,185.0,0.0,0.0,11.0,10.0,0.0,0.1,4.0,100.0
alcampo,MEXIFOODS Nachos (sabor natural) totopos 200 g.,MEXIFOODS,200.0,"España, España",476.0,1996.0,20.0,2.1,64.0,0.9,7.6,1.1,4.0,92.4
alcampo,MONSTER Energy Ultra Rosa Bebida energética zero azúcar lata 500 ml.,MONSTER,500.0,,3.0,12.0,0.0,0.0,1.4,0.0,0.0,0.2,4.0,100.0
alcampo,PEPSI Refresco de cola pack 12 latas de 33 cl.,PEPSI,3960.0,,18.0,78.0,0.0,0.0,4.6,4.6,0.0,0.0,4.0,100.0
alcampo,AUCHAN Queso en escamas Parmegiano Reggiano 100 g. Producto Alcampo,AUCHAN,100.0,Italia,402.0,1671.0,30.0,20.0,0.0,0.0,32.0,1.6,4.0,66.8
alcampo,BARON DE SANTUY  Vino tinto con D.O. Ribera del Duero botella 75 cl.,BARON,,,84.0,353.0,0.04,0.0,2.87,0.18,0.04,0.21,4.0,100.0
alcampo,AUCHAN Burrata 125 g. Producto Alcampo,AUCHAN,125.0,"Italia, Italia",234.0,971.0,20.0,14.0,1.6,1.0,12.0,0.5,4.0,76.0
alcampo,"RANA Gourmet Soles de pasta fresca al huevo, rellenos de trufa blanca, setas y queso 250 g.",RANA,250.0,Italia,232.0,974.0,8.3,5.0,27.0,2.9,9.6,0.97,4.0,100.0
alcampo,"SAN MIGUEL Cerveza 0,0 % tostada pack 12 latas 33 cl.",SAN,3960.0,España,21.0,89.0,0.0,0.0,5.0,2.4,0.2,0.0,4.0,100.0
alcampo,"CALVO Atún claro en aceite de oliva, vuelca fácil lata pack de 3 uds 52 g.",CALVO,156.0,España,265.0,1099.0,20.0,3.0,0.0,0.0,20.0,1.0,4.0,100.0
alcampo,"ORBIT Chicles sabor a eucalipto, 46 uds, 64 g.",ORBIT,64.0,,147.0,614.0,0.0,0.0,61.0,0.0,0.0,0.0,4.0,100.0
alcampo,PRÉSIDENT Crema de queso para untar Camembert PRÉSIDENT 125 g.,PRÉSIDENT,125.0,"Francia, Francia",254.0,1052.0,22.0,15.0,2.0,2.0,12.0,1.6,4.0,68.0
alcampo,MANFONG Rollitos de primavera MANFONG 6 uds.,MANFONG,300.0,República Popular de China,97.0,405.84,0.9,0.2,18.5,5.34,3.89,1.02,4.0,100.0
alcampo,MAHOU 5 ESTRELLAS Cervezas pack 28 latas x 33 cl.,MAHOU,9240.0,España,49.0,205.0,0.0,0.0,3.9,0.1,0.4,0.0,4.0,100.0
alcampo,PRADOREY Origen Vino tinto roble con D.O. Ribera del Duero botella 75 cl.,PRADOREY,,,86.0,360.0,0.5,0.5,0.24,0.24,0.7,0.01,4.0,100.0
alcampo,MEXIFOODS Salsa mexicana Nacho´s dip MEXIFOODS 300 g.,MEXIFOODS,300.0,,46.0,191.0,0.2,0.03,9.5,7.95,0.94,1.0,4.0,100.0
alcampo,PRÉSIDENT Crema de queso para untar semi curado PRÉSIDENT 125 g.,PRÉSIDENT,125.0,"Francia, Francia",292.0,1207.0,26.0,18.0,2.4,2.4,12.0,2.1,4.0,46.0
alcampo,"ISABEL Mejillones frescos de campaña en escabeche, 13/18 piezas 69 g.",ISABEL,69.0,"España, España",205.0,850.0,17.0,2.0,0.0,0.0,13.0,0.9,4.0,100.0
alcampo,RAMÓN BILBAO  Vino blanco verdejo con D.O. Rueda botella de 75 cl.,RAMÓN,,,73.0,301.0,0.0,0.0,0.68,0.12,0.0,0.0,4.0,100.0
alcampo,WEETABIX Cereales de fibra con copos de avena suaves 500 g.,WEETABIX,500.0,Unión Europea,370.0,1558.0,8.0,1.5,59.0,1.1,11.0,0.03,4.0,100.0
alcampo,CALVO Atún claro en aceite de oliva pack 3 uds. x 73 g.,CALVO,219.0,"España, NO Aplica",273.0,1134.0,20.0,3.1,2.2,0.0,21.0,1.0,4.0,100.0
alcampo,CALVO Atún claro en aceite de girasol lata de  pack de 6 uds. 52 g,CALVO,312.0,España,273.0,1135.0,21.0,2.0,0.0,0.0,21.0,1.0,4.0,100.0
alcampo,PRODUCTO ALCAMPO Grissini romero Tavola in Italia 120 gr.,PRODUCTO,120.0,"Italia, .",409.0,1725.0,9.6,1.1,67.0,3.2,11.0,2.0,4.0,95.6
alcampo,KAS Refresco de limón pack 2 botellas de 2 l.,KAS,4000.0,,22.0,93.0,0.0,0.0,4.9,4.0,0.1,0.01,4.0,100.0
alcampo,PRODUCTO ALCAMPO Pasta fusilli al bronzo Tavola in Italia 500 g.,PRODUCTO,500.0,,347.0,1473.0,1.5,0.3,70.0,3.4,12.0,0.01,4.0,100.0
alcampo,LA COSTEÑA Frijoles negros enteros LA COSTEÑA 580 g.,LA,580.0,Mexico,45.0,190.0,1.0,0.1,5.0,0.0,4.0,0.85,4.0,100.0
alcampo,LA VACA QUE RÍE Crema de queso natural 200 g.,LA,200.0,"Francia, Polonia",235.0,974.0,18.5,12.5,6.5,6.5,10.5,1.6,4.0,77.25
alcampo,EL VENTERO Queso en lonchas tierno EL VENTERO 200 g.,EL,200.0,"España, España",378.0,1567.0,32.0,23.0,1.5,0.5,21.0,1.4,4.0,38.5
alcampo,"FAGE Yogur natural colado receta griega, con tan sólo 5% materia grasa Total 500 g.",FAGE,500.0,Grecia,93.0,389.0,5.0,3.6,3.0,3.0,9.0,0.1,4.0,100.0
alcampo,BONKA Café molido natural descafeinado 250 g.,BONKA,250.0,España,235.0,966.0,11.7,5.3,0.1,0.1,13.8,0.01,4.0,100.0
alcampo,ZANUY Tortillas de harina de trigo ZANUY 8 uds.,ZANUY,320.0,España,282.0,1192.0,3.4,0.4,53.0,2.2,6.4,0.9,4.0,100.0
alcampo,GOYA Refresco agua de coco lata de 35 cl.,GOYA,350.0,Tailandia,32.0,138.0,0.0,0.0,8.1,6.2,0.0,0.09,4.0,100.0
alcampo,VIÑA AMATE Vino tinto crianza con D.O. Ca. Rioja botella de 75 cl.,VIÑA,,,83.0,347.0,0.0,0.0,0.2,0.2,0.0,0.0,4.0,100.0
alcampo,CAMPO VIEJO  Vino tinto crianza con D.O. Ca. Rioja botella de 75 cl.,CAMPO,,,82.0,339.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0
alcampo,FUZE TEA Bebida té de limón original botella pet 1.5 L,FUZE,1500.0,,19.0,80.0,0.0,0.0,4.5,4.5,0.0,0.03,4.0,100.0
alcampo,FUZE TEA Bebida te mango piña original Botella pet 1.5l,FUZE,1000.0,,19.0,82.0,0.0,0.0,4.6,4.6,0.0,0.04,4.0,100.0
alcampo,EXTRÈME Cono de helado de fresa y nata son sirope de fresa 6 x 120 ml.,EXTRÈME,720.0,,251.0,1052.0,10.0,7.5,37.0,26.0,2.5,0.5,4.0,70.5
alcampo,NESCAFÉ VITALÍSSIMO Café soluble natural con magnesio 200 g.,NESCAFÉ,200.0,España,118.0,484.0,0.2,0.1,3.1,3.1,7.8,0.25,4.0,100.0
alcampo,CARRETILLA Macarrones a la Boloñesa 325 g.,CARRETILLA,325.0,,136.0,570.0,5.9,0.9,16.9,4.2,3.3,1.21,4.0,100.0
alcampo,NATURACCI Calzone rellena de jamón cocido y queso 380 g.,NATURACCI,380.0,,198.0,835.0,4.9,2.3,27.82,1.3,8.4,1.35,4.0,100.0
